pdb_id,I_QSscore_top,I_QSscore_top_multimer_ranking,I_QSscore_top_plddt,I_QSscore_top_ptm,I_QSscore_top_pae_inter_chain,I_QSscore_top_iptm,I_DockQ_top
5n69_1,0.0,0.0,0.0,0.0,0.0,0.0,0.003
5n71_4,0.017111583260473743,0.017111583260473743,0.01669883818395488,0.003153416591301317,0.0004386427774784477,0.017111583260473743,0.022
5n7l_1,0.7748526162987425,0.7748526162987425,0.7748526162987425,0.7748526162987425,0.7744636807289457,0.7748526162987425,0.936
5na8_5,0.2068007005459751,0.11216317838694939,0.2068007005459751,0.11216317838694939,0.008863785151821459,0.11216317838694939,0.573
5ncr_1,0.9066922759656031,0.3135903679955527,0.3135903679955527,0.3135903679955527,0.9066922759656031,0.3135903679955527,0.752
5ncs_1,4.308340536269198e-05,0.0,0.0,0.0,1.8346931240637537e-05,0.0,0.016
5nfo_5,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5nqz_11,0.0002769169145707753,0.0,0.0,0.0,0.0002769169145707753,0.0,0.007
5o8e_2,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5oj8_3,0.003927710131762184,4.44400717568371e-05,4.44400717568371e-05,4.44400717568371e-05,0.0003755490937000982,4.44400717568371e-05,0.05
5omn_2,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5onc_1,0.05117231236534877,0.050801041408316906,0.05099542687930644,0.050801041408316906,0.05100292406702415,0.050801041408316906,0.043
5oym_13,0.20359071030195522,0.20151596206744163,0.20359071030195522,0.20151596206744163,0.19600182499097912,0.20151596206744163,0.05
5p21_1,0.4137808395451773,0.0,0.4137808395451773,0.0,0.0,0.0,0.276
5qsl_2,0.017670424698786408,0.017670424698786408,0.0015547090102630418,0.0015547090102630418,0.0015699142466446814,0.017670424698786408,0.029
5svg_1,0.3010629823389754,0.20122444794332012,0.1793230347469684,0.20122444794332012,0.3010629823389754,0.20122444794332012,0.128
5sy4_1,0.9770291178720186,0.9749895499309171,0.9763918268709042,0.9763918268709042,0.9763815449879661,0.9749895499309171,0.957
5t93_1,0.6922807672970284,0.5444977553737896,0.5444977553737896,0.5444977553737896,0.6922807672970284,0.5444977553737896,0.516
5t9f_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5tc2_1,0.8240040053127846,0.8050892483214193,0.8050892483214193,0.8050892483214193,0.8025278029743105,0.8050892483214193,0.602
5tdq_2,0.5861644651041035,0.49518248577400725,0.45549957358152626,0.4230312916160165,0.36666027047025357,0.49518248577400725,0.648
5trb_1,0.8919344501029597,0.8819657215939318,0.8840483443784066,0.8819657215939318,0.8919344501029597,0.8819657215939318,0.686
5tus_3,0.7894851424517192,0.7400929708590805,0.7400929708590805,0.7400929708590805,0.7894851424517192,0.7400929708590805,0.695
5u0i_1,0.7484435668518635,0.3915570413464859,0.6123936628501051,0.3915570413464859,0.7484435668518635,0.3915570413464859,0.933
5u0k_4,0.8390950472658243,0.7835177628953887,0.8107479872304646,0.7835177628953887,0.8390950472658243,0.7835177628953887,0.811
5uig_4,0.0021181745617345157,0.0,0.0,0.0,0.0,0.0,0.01
5ujf_2,0.066635063336775,0.0,0.0,0.0,0.0,0.0,0.044
5ume_2,0.5811828048575599,0.5476758208689625,0.5419101518454824,0.5476758208689625,0.5774336508151576,0.5476758208689625,0.931
5uos_1,0.0007698565642450628,0.0003675907282703338,0.0,0.0,0.0,0.0003675907282703338,0.018
5uqm_2,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5uvc_5,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5uzx_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5v01_1,0.9741145942082431,0.9731342567177435,0.9731342567177435,0.9731342567177435,0.9741145942082431,0.9731342567177435,0.919
5v38_7,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5vcp_1,0.9795560729795649,0.979251105942318,0.9783960727474579,0.979251105942318,0.9794473505002813,0.979251105942318,0.878
5vdf_4,0.9724703095092699,0.9721676777052095,0.9724703095092699,0.9721676777052095,0.970298352015521,0.9721676777052095,0.948
5vkt_2,0.9663570313689545,0.9645643820382881,0.9640579840293583,0.9645643820382881,0.9663570313689545,0.9645643820382881,0.853
5vm1_5,0.977320964271931,0.977320964271931,0.977320964271931,0.977320964271931,0.9758763547727931,0.977320964271931,0.955
5vm4_4,0.0,0.0,0.0,0.0,0.0,0.0,0.011
5vm9_1,0.0012969178070122345,0.0012969178070122345,0.001259309876956987,0.001259309876956987,0.0010275999191505362,0.0012969178070122345,0.014
5vsc_1,0.9741991662503814,0.9729519318217339,0.973374013685191,0.9729519318217339,0.9736187657585756,0.9729519318217339,0.937
5vxa_3,0.9730215925197009,0.9722358061039528,0.9730215925197009,0.9722358061039528,0.972398055926921,0.9722358061039528,0.962
5w5i_6,0.0,0.0,0.0,0.0,0.0,0.0,0.009
5wdi_2,0.026905266252809933,0.026523376388856483,0.0259384552868835,0.026523376388856483,0.026247366746177756,0.026523376388856483,0.012
5wly_5,0.10903750183178228,0.0028898915137638326,0.07779824321166859,0.0028898915137638326,0.07779824321166859,0.0028898915137638326,0.144
5wme_4,0.5731013063129557,0.5731013063129557,0.5710762067687796,0.5731013063129557,0.568900380267565,0.5731013063129557,0.64
5wme_5,0.06823557242049236,0.06730326457247356,0.06823557242049236,0.06730326457247356,0.06573436050063505,0.06730326457247356,0.016
5wof_13,0.01692247731549169,0.016786479849117387,0.016584892346160614,0.016786479849117387,0.016831070634635348,0.016786479849117387,0.052
5wqi_2,0.9789283327347233,0.9782316596166087,0.9782316596166087,0.9782316596166087,0.9774779445834073,0.9782316596166087,0.971
5wtx_4,0.014096291659084353,0.0,0.001449122779905729,0.0,0.014096291659084353,0.0,0.073
5wyg_1,0.4223815875946276,0.4223815875946276,0.4223815875946276,0.4223815875946276,0.4069335144050356,0.4223815875946276,0.677
5x9i_1,0.9687826238096825,0.9628160308768039,0.9680047504828381,0.9680047504828381,0.9594134862746853,0.9628160308768039,0.905
5xbi_1,0.90930621947308,0.8776737283688444,0.8980142009768508,0.8776737283688444,0.880628520680628,0.8776737283688444,0.915
5xfl_2,0.0007442828336768296,0.0007442828336768296,0.0,0.0,0.0,0.0007442828336768296,0.008
5xo7_1,0.9873347768596273,0.9868948137774695,0.9872061524473139,0.9868948137774695,0.986952853977949,0.9868948137774695,0.971
5xpu_3,0.05765136104012795,0.0,0.05765136104012795,0.0,0.05765136104012795,0.0,0.036
5xq1_1,0.008350028466647631,0.008350028466647631,0.0,0.0,0.0,0.008350028466647631,0.013
5xwe_1,0.6140871430137868,0.6140871430137868,0.4267806725289327,0.6140871430137868,0.1090586539428873,0.6140871430137868,0.485
5xwm_1,0.07679157772280606,0.07679157772280606,0.07679157772280606,0.07679157772280606,0.0018950535892968182,0.07679157772280606,0.028
5xwm_3,0.0010301098197331424,0.00011732184288825877,0.00011732184288825877,0.00011732184288825877,0.0,0.00011732184288825877,0.012
5xwz_2,0.9841118721413381,0.9830070266671904,0.9830070266671904,0.9830070266671904,0.9837711898511724,0.9830070266671904,0.984
5xzw_7,0.02162954257237942,0.0028259327992235794,0.0028259327992235794,0.0028259327992235794,0.02162954257237942,0.0028259327992235794,0.044
5y2f_2,0.10498973165811744,0.0,0.10498973165811744,0.0,0.013805110740504424,0.0,0.067
5y3e_2,0.03704573426020054,0.0,0.0014152834955435821,0.0,0.03704573426020054,0.0,0.05
5y4s_6,0.028596243712864237,0.011798660756815795,0.012216961425925474,0.011798660756815795,0.002469827857923074,0.011798660756815795,0.024
5y4t_1,0.29461953417890996,0.29461953417890996,0.2876326545938148,0.29461953417890996,0.18208896104110855,0.29461953417890996,0.094
5y5w_17,0.06256703282066006,0.06256703282066006,5.8870085884719994e-05,0.06256703282066006,0.0,0.06256703282066006,0.045
5y5w_3,0.007605664869801923,0.0,0.0,0.0,0.0,0.0,0.033
5y9h_4,0.0,0.0,0.0,0.0,0.0,0.0,0.013
5y9h_6,0.0,0.0,0.0,0.0,0.0,0.0,0.009
5yfn_4,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5ygs_6,0.06047641111504415,0.018651744862441835,0.031858941111077566,0.018651744862441835,0.031858941111077566,0.018651744862441835,0.057
5yii_1,0.018134359669172467,0.017928484244317696,0.017928484244317696,0.017928484244317696,0.01729700719607243,0.017928484244317696,0.021
5yii_2,0.018047074326741654,0.017813321539588686,0.017813321539588686,0.017813321539588686,0.017904207159383543,0.017813321539588686,0.021
5yij_13,0.0009927932068020103,0.0009927932068020103,0.0009927932068020103,0.0009927932068020103,0.0009051744743243049,0.0,0.016
5yij_5,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5yik_15,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5yim_2,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5yp1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.003
5yrg_1,0.9154820344765299,0.8993546813286722,0.8993546813286722,0.9154820344765299,0.1352167519252287,0.8993546813286722,0.872
5ytb_12,0.0,0.0,0.0,0.0,0.0,0.0,0.003
5z0y_1,0.11145281916765494,0.1114507914706395,0.11088746206633653,0.1114507914706395,0.11145281916765494,0.1114507914706395,0.621
5z70_2,0.4101186830205595,0.33787754787328095,0.33787754787328095,0.33787754787328095,0.3687980691428068,0.33787754787328095,0.52
5zhq_1,0.046711619689657376,0.046711619689657376,0.0,0.046711619689657376,0.0,0.046711619689657376,0.025
5zln_1,0.5520616877065989,0.5520616877065989,0.5520616877065989,0.5520616877065989,0.5288371848416463,0.5520616877065989,0.839
5zmd_1,0.02065261155785588,0.02065261155785588,0.015575771911310063,0.02065261155785588,0.008179233716841703,0.02065261155785588,0.061
5znd_3,0.0,0.0,0.0,0.0,0.0,0.0,0.019
5ztf_1,0.0,0.0,0.0,0.0,0.0,0.0,0.009
5zw3_1,0.8769344053009246,0.8702433701015115,0.8645861836211394,0.8702433701015115,0.8645861836211394,0.8702433701015115,0.919
5zyo_2,0.0772749336158109,0.07689831928961204,0.07701485935830146,0.07689831928961204,0.07717477584243632,0.07689831928961204,0.034
6a16_5,0.0,0.0,0.0,0.0,0.0,0.0,0.027
6a17_1,0.028741325348178016,0.0,0.0,0.0,0.00217583988490298,0.0,0.058
6a1z_5,0.0,0.0,0.0,0.0,0.0,0.0,0.008
6aeg_3,0.0,0.0,0.0,0.0,0.0,0.0,0.003
6aob_1,0.7761246342044092,0.7761246342044092,0.7761246342044092,0.7761246342044092,0.3878326848565474,0.7761246342044092,0.768
6ar4_1,0.2968769501371943,0.28572122783094306,0.28572122783094306,0.28572122783094306,0.2968769501371943,0.28572122783094306,0.585
6as7_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
6auj_1,0.8990255602407289,0.8950124417414907,0.8975562602747659,0.8976582197044402,0.8990255602407289,0.8950124417414907,0.85
6azh_1,0.8630296043626801,0.7727932932061627,0.7730710197139268,0.7727932932061627,0.8630296043626801,0.7727932932061627,0.544
6b5q_7,0.08474077756238826,0.01027373863306772,0.08474077756238826,0.01027373863306772,0.03753825919188633,0.01027373863306772,0.041
6b72_1,0.2039435510815662,0.18134052809314447,0.18134052809314447,0.18134052809314447,0.042218361818937275,0.18134052809314447,0.218
6bb8_2,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6beb_5,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6bi7_21,0.0,0.0,0.0,0.0,0.0,0.0,0.012
6bm9_1,0.003696924472746062,0.0,0.0,0.0,0.0008031608793939405,0.0,0.011
6bnc_1,0.04911074981630039,0.03191879023817415,0.035047173132230935,0.03191879023817415,0.035047173132230935,0.03191879023817415,0.096
6bui_11,0.0,0.0,0.0,0.0,0.0,0.0,0.005
6bwy_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
6cf6_1,0.8553660856233433,0.8553660856233433,0.8101632476963572,0.8553660856233433,0.0023066685521697145,0.8553660856233433,0.464
6cgb_1,0.41837792730177537,0.2963343954086602,0.10535151445252522,0.2963343954086602,0.41837792730177537,0.2963343954086602,0.253
6cjs_3,0.0007851071013007595,0.0,0.0007851071013007595,0.0,0.0,0.0,0.012
6d2s_6,0.0,0.0,0.0,0.0,0.0,0.0,0.007
6d3l_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
6d9m_4,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6dd5_1,0.05038923249895344,0.05038923249895344,0.0119610625225635,0.05038923249895344,0.005395716998714721,0.05038923249895344,0.192
6dfk_9,0.0,0.0,0.0,0.0,0.0,0.0,0.008
6dkk_1,0.000728854130020535,0.0,0.0,0.0,0.0,0.0,0.007
6dkk_6,1.3860408166949766e-05,0.0,0.0,0.0,0.0,0.0,0.008
6eet_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6ehg_10,0.0006752887405849239,0.0,0.0,0.0,0.0006752887405849239,0.0,0.027
6eku_2,0.007905647579583237,0.0,0.0,0.0,0.0,0.0,0.015
6emt_1,0.08877684770334492,0.05258682496166483,0.05123383897929498,0.05258682496166483,0.08877684770334492,0.05258682496166483,0.068
6eng_3,0.0027018082461151374,0.002585874901260517,0.002585874901260517,0.002585874901260517,0.002627316340354756,0.002585874901260517,0.01
6epp_2,0.0,0.0,0.0,0.0,0.0,0.0,0.013
6ewi_3,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6f1k_1,0.35304007673063575,0.08192700074263072,0.08999738190472542,0.08192700074263072,0.08999738190472542,0.08192700074263072,0.154
6f6p_1,0.0076236493671305115,0.006213069311640739,0.006213069311640739,0.006213069311640739,0.00306924201229125,0.006213069311640739,0.003
6fb3_1,0.0,0.0,0.0,0.0,0.0,0.0,NA
6fhm_1,0.03683943271041552,0.027529728107940174,0.01360673441504321,0.01360673441504321,0.011149916359527248,0.027529728107940174,0.02
6fju_1,0.7776243986055357,0.7460238829643192,0.7460238829643192,0.7460238829643192,0.7776243986055357,0.7460238829643192,0.612
6fjv_2,0.14386462364758398,0.14386462364758398,0.14013400669679352,0.14386462364758398,0.14013400669679352,0.14386462364758398,0.109
6fnz_4,0.33472148121099915,0.33472148121099915,0.10208899833073502,0.048476170201948526,0.10208899833073502,0.33472148121099915,0.185
6fpt_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
6fwt_2,0.04011243876168624,0.04011243876168624,0.027222924512138685,0.027222924512138685,0.026277464544495848,0.04011243876168624,0.025
6g16_10,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6g20_4,0.024111685274062065,0.024111685274062065,0.00029390671774905255,0.024111685274062065,0.0027142310772964536,0.024111685274062065,0.019
6g5g_11,0.001433518254621473,0.0,0.0,0.0,0.0,0.0,0.088
6g88_1,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6g8t_3,0.230005578319503,0.10845308240261128,0.10845308240261128,0.10845308240261128,0.03219847812324865,0.10845308240261128,0.106
6gc9_1,0.8905400222940795,0.879125914639612,0.8905400222940795,0.879125914639612,0.8780072406919933,0.879125914639612,0.951
6gfk_3,0.0005742252478416777,0.00027698858251823464,0.0005742252478416777,0.00027698858251823464,0.00027387466548828103,0.00027698858251823464,0.014
6gjq_3,0.003496246662983879,0.0,0.0,0.0,0.003496246662983879,0.0,0.027
6gsu_1,0.9839691948985735,0.9834900674256974,0.9839691948985735,0.9834900674256974,0.9824257034579199,0.9834900674256974,0.933
6gv1_7,0.2693971742170239,0.2693971742170239,0.2693971742170239,0.2693971742170239,0.022285021141729644,0.2693971742170239,0.139
6gzc_3,0.003635448656740561,0.00047696829449804724,0.003635448656740561,0.00047696829449804724,0.003635448656740561,0.00047696829449804724,0.014
6h3s_1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
6h3u_14,0.0,0.0,0.0,0.0,0.0,0.0,0.016
6h4h_10,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6h97_3,0.0,0.0,0.0,0.0,0.0,0.0,0.008
6hkw_16,0.02593203011265152,0.0,0.0017246732724195389,0.0,0.02593203011265152,0.0,0.09
6hzl_2,0.018319305180233992,0.0,0.0,0.0,0.007040765429605008,0.0,0.025
6i04_3,0.015131862388027998,0.008926040520539143,0.015131862388027998,0.0020538773678706154,0.0020538773678706154,0.008926040520539143,0.037
6i3j_3,0.2997196900596143,0.2997196900596143,0.23262441267438494,0.23262441267438494,0.011030498647798252,0.2997196900596143,0.373
6i7k_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6i97_1,0.003246521218039182,0.003246521218039182,0.0,0.0,0.0028415874192961182,0.003246521218039182,0.005
6ii0_11,0.0,0.0,0.0,0.0,0.0,0.0,0.005
6ii0_6,0.07110022468465074,0.030902444747383736,0.07110022468465074,0.030902444747383736,0.07110022468465074,0.030902444747383736,0.057
6ii0_7,0.0012657339170777506,0.0,0.0,0.0,0.0,0.0,0.03
6iii_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
6iny_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
6j09_4,0.0,0.0,0.0,0.0,0.0,0.0,0.015
6j09_5,0.0,0.0,0.0,0.0,0.0,0.0,0.017
6j20_3,0.05305356721133699,0.0,0.0,0.05305356721133699,0.0,0.0,0.051
6jdu_3,0.06727342100024407,0.00665670502602481,0.06727342100024407,0.00665670502602481,0.005539583689863118,0.00665670502602481,0.132
6jj4_4,0.04913385226144752,0.04913385226144752,0.012480624268129896,0.012480624268129896,0.00011221184210948218,0.04913385226144752,0.063
6jod_12,0.0077681305364934216,0.0018970229243581666,0.0018970229243581666,0.0018970229243581666,0.007264232168552273,0.0018970229243581666,0.006
6jol_2,0.031124057655195814,0.0,0.031124057655195814,0.031124057655195814,0.0,0.0,0.034
6jsd_1,0.10755333768618605,0.058933407507993106,0.058933407507993106,0.058933407507993106,0.0990436099320913,0.058933407507993106,0.059
6jtz_1,0.04113645381575977,0.0060432523207143785,0.028985732328015778,0.0060432523207143785,0.04113645381575977,0.0060432523207143785,0.036
6k4p_3,0.0,0.0,0.0,0.0,0.0,0.0,0.005
6k6n_1,0.030441769717214743,0.0,0.0,0.0,0.02298312545782164,0.0,0.076
6kc6_7,0.7246838084816486,0.6310351181523361,0.4008820708041677,0.6310351181523361,0.7246838084816486,0.6310351181523361,0.563
6lnp_1,0.09631536420644278,0.09631536420644278,0.0007621315454933223,0.09631536420644278,0.0012342018355341307,0.09631536420644278,0.071
6mac_5,0.5481457824118547,0.5481457824118547,0.33792555611795744,0.5481457824118547,0.20528779493188812,0.5481457824118547,0.311
6mav_7,0.6015844512001972,0.0005816054375016097,0.6015844512001972,0.0005816054375016097,0.0,0.0005816054375016097,0.353
6mxd_2,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6n5z_1,0.4844497145830554,0.4844497145830554,0.4844497145830554,0.4844497145830554,0.21920764200135537,0.4844497145830554,0.184
6nc7_1,0.03460180700752078,0.0037156380026367557,0.03460180700752078,0.0037156380026367557,0.011975729904052605,0.0037156380026367557,0.067
6nfl_3,0.0019445703023404886,0.0,0.0,0.0,0.0,0.0,0.013
6np6_5,0.708205992556608,0.708205992556608,0.6992039049265577,0.708205992556608,0.7063934163178023,0.708205992556608,0.533
6o8b_4,0.0,0.0,0.0,0.0,0.0,0.0,0.002
6o9q_5,0.0,0.0,0.0,0.0,0.0,0.0,0.003
6orf_1,0.009533067839224425,0.0,0.000375102816567387,0.009533067839224425,0.000375102816567387,0.0,0.018
6otn_2,0.011620664559031081,0.01100929792938765,0.011620664559031081,0.01100929792938765,0.011620664559031081,0.01100929792938765,0.007
6p40_1,0.0,0.0,0.0,0.0,0.0,0.0,0.017
6pkc_4,0.1252076247308356,0.1252076247308356,0.0004588906810711172,0.1252076247308356,0.0694103727881642,0.1252076247308356,0.178
6pqn_5,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6qgs_17,0.10811116818641665,0.023437839553199842,0.05465950088652364,0.023437839553199842,0.03661288220269128,0.023437839553199842,0.076
6qpp_2,0.0005157161189520736,0.0,0.0,0.0,0.0,0.0,0.016
6qq2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.006
6qsn_1,0.014377686889430774,0.00028636019700942325,0.014377686889430774,0.014377686889430774,0.010324606627337467,0.00028636019700942325,0.032
6qu4_11,0.0,0.0,0.0,0.0,0.0,0.0,0.006
6qzh_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
6r2f_1,0.756817515259236,0.69788694525813,0.12283467904386139,0.69788694525813,0.08635591563361555,0.69788694525813,0.57
6r2s_8,0.0,0.0,0.0,0.0,0.0,0.0,0.009
6r80_2,0.5671894165220913,0.45007729228283516,0.45007729228283516,0.45007729228283516,0.47634919431122946,0.45007729228283516,0.756
6rp3_5,0.0,0.0,0.0,0.0,0.0,0.0,0.015
6rrc_4,0.0,0.0,0.0,0.0,0.0,0.0,0.018
6s1l_5,0.03422930819579837,0.0,0.0,0.0,0.0,0.0,0.013
6tfq_4,0.021014447430580608,0.021014447430580608,0.021014447430580608,0.021014447430580608,0.0,0.021014447430580608,0.025
6tka_4,0.0,0.0,0.0,0.0,0.0,0.0,0.007
6txq_3,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6ucm_16,0.10492621780546697,0.10365560143004471,0.10453283326094479,0.10365560143004471,0.10492621780546697,0.10365560143004471,0.022
6vdd_2,0.0,0.0,0.0,0.0,0.0,0.0,0.007
6vjb_4,0.0,0.0,0.0,0.0,0.0,0.0,0.003
6w25_2,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6wrh_3,0.07604754356212681,0.0003314457010906991,0.004353053109602945,0.0003314457010906991,0.07604754356212681,0.0003314457010906991,0.105
8jdw_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
